date,expiry,strike,days_to_expiry,stock_price,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,implied_vol,open_interest,volume,risk_free_rate,moneyness,call_spread_pct,put_spread_pct
2024-02-08,2024-03-14,650,35,682.8444213867188,48.35,49.05,48.696372932569545,11.6,11.8,11.689310239173665,0.3185887112175277,4100,342,0.067,1.0505298790564903,1.4374787234550184,1.7109649406836118
2024-02-08,2024-03-14,660,35,682.8444213867188,41.75,42.35,42.04814051535129,14.85,15.1,14.977037186468095,0.3185887112175277,4776,267,0.067,1.0346127596768466,1.4269358707573485,1.6692220022387172
2024-02-08,2024-03-14,670,35,682.8444213867188,35.7,36.25,35.96927090572677,18.7,19.0,18.834126941356146,0.3185887112175277,5016,370,0.067,1.0191707781891324,1.5290829815302986,1.5928532335696328
2024-02-08,2024-03-14,680,35,682.8444213867188,30.25,30.7,30.47610917357838,23.1,23.45,23.276924573720578,0.3185887112175277,5390,303,0.067,1.0041829726275275,1.4765664390982431,1.5036350652402959
2024-02-08,2024-03-14,690,35,682.8444213867188,25.4,25.75,25.57173837129642,28.1,28.5,28.30851313595133,0.3185887112175277,5394,370,0.067,0.9896295962126359,1.3686985019089155,1.4130025059211089
2024-02-08,2024-03-14,700,35,682.8444213867188,21.1,21.4,21.246343986572924,33.65,34.15,33.91907811574043,0.3185887112175277,5827,491,0.067,0.9754920305524554,1.4120076385357805,1.4740966670552607
2024-02-08,2024-03-14,710,35,682.8444213867188,17.35,17.6,17.478378654181654,39.8,40.4,40.08707214786182,0.3185887112175277,5826,415,0.067,0.9617527061784771,1.4303386197677335,1.4967418867281992
2024-02-08,2024-03-14,720,35,682.8444213867188,14.15,14.35,14.236352528142731,46.45,47.15,46.78100538633555,0.3185887112175277,4992,207,0.067,0.9483950297037761,1.4048542251579885,1.4963338094577623
2024-02-08,2024-03-14,730,35,682.8444213867188,11.4,11.55,11.481033075681466,53.7,54.25,53.961645298387,0.3185887112175277,5695,564,0.067,0.9354033169681079,1.30650263797012,1.019242458154695
2024-02-08,2024-03-14,740,35,682.8444213867188,9.05,9.3,9.167828354789151,61.3,61.9,61.584399942007394,0.3185887112175277,5134,422,0.067,0.922762731603674,2.726927144849994,0.9742727063428522
2024-02-08,2024-03-14,750,35,682.8444213867188,7.15,7.35,7.24914577865826,69.25,69.95,69.60167673038904,0.3185887112175277,5174,377,0.067,0.910459228515625,2.7589457586686463,1.0057228976128576
2024-02-09,2024-03-14,610,34,683.112060546875,79.65,80.45,80.06520369129407,3.1,3.2,3.157930114515608,0.3144617385151359,4994,174,0.067,1.1198558369620901,0.9991856176180383,3.166631191119282
2024-02-09,2024-03-14,620,34,683.112060546875,71.1,71.8,71.45360157546338,4.4,4.55,4.484111391637342,0.3144617385151359,4297,112,0.067,1.1017936460433468,0.9796567066821967,3.345144375310178
2024-02-09,2024-03-14,630,34,683.112060546875,62.9,63.55,63.2349618635277,6.1,6.3,6.203255072653974,0.3144617385151359,3948,212,0.067,1.0843048580109127,1.027912377654017,3.2241137541105984
2024-02-09,2024-03-14,640,34,683.112060546875,55.2,55.75,55.468671755963385,8.25,8.5,8.37474835804207,0.3144617385151359,5377,257,0.067,1.0673625946044922,0.9915506944527965,2.985164321503834
2024-02-09,2024-03-14,650,34,683.112060546875,47.85,48.55,48.208108281563796,10.95,11.15,11.051968276594948,0.3144617385151359,4536,427,0.067,1.0509416316105769,1.452037893525261,1.8096324111203475
2024-02-09,2024-03-14,660,34,683.112060546875,41.2,41.8,41.49739455272396,14.15,14.4,14.279037940707468,0.3144617385151359,4555,419,0.067,1.0350182735558713,1.4458739071863231,1.7508182346605177
2024-02-09,2024-03-14,670,34,683.112060546875,35.1,35.65,35.36877876298837,17.95,18.2,18.08820554392429,0.3144617385151359,4766,176,0.067,1.0195702396222015,1.5550437963539308,1.382116094340676
2024-02-09,2024-03-14,680,34,683.112060546875,29.6,30.05,29.840894276459892,22.35,22.65,22.498104450348194,0.3144617385151359,5884,168,0.067,1.0045765596277574,1.5079977021834214,1.3334456716657042
2024-02-09,2024-03-14,690,34,683.112060546875,24.75,25.1,24.91804125811791,27.3,27.7,27.513034824958595,0.3144617385151359,4327,240,0.067,0.9900174790534421,1.40460478564292,1.4538563358962366
2024-02-09,2024-03-14,700,34,683.112060546875,20.45,20.75,20.590501058246616,32.85,33.35,33.123278018039684,0.3144617385151359,5407,194,0.067,0.9758743722098214,1.4569825141765989,1.5095124333035175
2024-02-09,2024-03-14,710,34,683.112060546875,16.7,16.95,16.83577601490387,39.0,39.6,39.30633636764941,0.3144617385151359,5263,182,0.067,0.9621296627420775,1.4849330365210816,1.5264714431483468
2024-02-09,2024-03-14,720,34,683.112060546875,13.5,13.7,13.62055666792861,45.7,46.35,46.02890041362656,0.3144617385151359,4801,235,0.067,0.9487667507595486,1.4683687669750354,1.4121562630411442
2024-02-09,2024-03-14,730,34,683.112060546875,10.8,11.0,10.903165335572794,53.0,53.5,53.249292474223125,0.3144617385151359,4792,468,0.067,0.9357699459546233,1.8343297000869736,0.9389796122493826
2024-02-09,2024-03-14,740,34,683.112060546875,8.5,8.75,8.636211354009447,60.6,61.2,60.92012188561216,0.3144617385151359,4574,139,0.067,0.9231244061444257,2.894787885013201,0.9848962566532664
2024-02-09,2024-03-14,750,34,683.112060546875,6.65,6.85,6.769214016560596,68.65,69.35,68.99090794111578,0.3144617385151359,4636,326,0.067,0.9108160807291666,2.954552766550263,1.0146264499047375
2024-02-12,2024-03-14,600,31,676.4932250976562,81.75,82.55,82.14862227336641,2.2,2.3,2.2508464336224137,0.3137585726678913,4806,200,0.067,1.1274887084960938,0.9738446949698473,4.442773105540747
2024-02-12,2024-03-14,610,31,676.4932250976562,72.9,73.65,73.28064482416744,3.3,3.4,3.3261264720553214,0.3137585726678913,4795,368,0.067,1.1090052870453382,1.0234626098058779,3.0065002290248706
2024-02-12,2024-03-14,620,31,676.4932250976562,64.45,65.1,64.78063655374058,4.7,4.85,4.769375689260258,0.3137585726678913,5668,407,0.067,1.0911181049962198,1.0033862502427957,3.1450657229157146
2024-02-12,2024-03-14,630,31,676.4932250976562,56.45,57.0,56.717321364910504,6.55,6.75,6.649317988062066,0.3137585726678913,5460,142,0.067,1.0737987699962797,0.9697213950944226,3.0078272743020054
2024-02-12,2024-03-14,640,31,676.4932250976562,48.8,49.5,49.15523398156057,8.9,9.15,9.030488092344001,0.3137585726678913,5568,187,0.067,1.057020664215088,1.4240599490637993,2.7683996417862358
2024-02-12,2024-03-14,650,31,676.4932250976562,41.85,42.45,42.15039117101969,11.9,12.05,11.968902769435005,0.3137585726678913,5851,279,0.067,1.040758807842548,1.4234743339998435,1.2532477110855598
2024-02-12,2024-03-14,660,31,676.4932250976562,35.5,36.0,35.74648678128466,15.4,15.6,15.50825586733177,0.3137585726678913,4064,283,0.067,1.024989734996449,1.3987388552594173,1.2896356734821512
2024-02-12,2024-03-14,670,31,676.4932250976562,29.75,30.2,29.97205271506772,19.55,19.8,19.67707928874688,0.3137585726678913,4269,385,0.067,1.0096913807427705,1.5013986672116482,1.2705137603575771
2024-02-12,2024-03-14,680,31,676.4932250976562,24.65,25.05,24.83888409636046,24.3,24.65,24.48716815767142,0.3137585726678913,4046,168,0.067,0.9948429780847886,1.6103783022145206,1.4293200330326834
2024-02-12,2024-03-14,690,31,676.4932250976562,20.2,20.5,20.341843167334105,29.7,30.15,29.933384716276976,0.3137585726678913,5859,513,0.067,0.9804249639096467,1.4747926111324805,1.5033381766389462
2024-02-12,2024-03-14,700,31,676.4932250976562,16.35,16.6,16.45997004581639,35.7,36.25,35.99476908239103,0.3137585726678913,4644,279,0.067,0.9664188929966517,1.5188362998482017,1.5279998011407223
2024-02-12,2024-03-14,710,31,676.4932250976562,13.05,13.25,13.158672596107351,42.3,42.95,42.63672912031393,0.3137585726678913,5300,343,0.067,0.9528073592924736,1.51991014700954,1.5245071876076872
2024-02-12,2024-03-14,720,31,676.4932250976562,10.3,10.45,10.392664808754716,49.45,50.2,49.81397882059315,0.3137585726678913,5521,195,0.067,0.9395739237467448,1.4433256797971539,1.5056014752428273
2024-02-12,2024-03-14,730,31,676.4932250976562,8.0,8.25,8.109282002048417,57.2,57.75,57.47385350151865,0.3137585726678913,4617,240,0.067,0.9267030480789812,3.0828869921757516,0.9569568882056332
2024-02-12,2024-03-14,740,31,676.4932250976562,6.15,6.35,6.251817645894263,65.25,65.9,65.55964663299642,0.3137585726678913,5629,352,0.067,0.9141800339157516,3.199069635873731,0.9914635501907332
2024-02-13,2024-03-14,610,30,678.6588745117188,74.6,75.35,74.95271312449267,2.9,3.0,2.943892819626967,0.3139845981226477,3922,192,0.067,1.1125555319864242,1.0006308894439722,3.3968627979014365
2024-02-13,2024-03-14,620,30,678.6588745117188,66.0,66.65,66.3374707094066,4.2,4.35,4.273733260390912,0.3139845981226477,5547,370,0.067,1.094611087922127,0.9798383825143882,3.5098119339876437
2024-02-13,2024-03-14,630,30,678.6588745117188,57.85,58.45,58.144357466972,5.95,6.1,6.0257028738062814,0.3139845981226477,5024,165,0.067,1.07723630874876,1.0319144043182902,2.4893361511741507
2024-02-13,2024-03-14,640,30,678.6588745117188,50.2,50.7,50.44113335570455,8.15,8.4,8.267561618388982,0.3139845981226477,4724,291,0.067,1.0604044914245605,0.9912544915953071,3.023866183760177
2024-02-13,2024-03-14,650,30,678.6588745117188,42.95,43.6,43.287980911348484,11.0,11.15,11.059492029882989,0.3139845981226477,4883,167,0.067,1.044090576171875,1.5015715362912503,1.3563009909921457
2024-02-13,2024-03-14,660,30,678.6588745117188,36.45,37.0,36.73331192504378,14.35,14.55,14.44990589942833,0.3139845981226477,4991,161,0.067,1.0282710219874527,1.497278549569123,1.3840920583982037
2024-02-13,2024-03-14,670,30,678.6588745117188,30.6,31.05,30.810478186430828,18.35,18.6,18.472155016665397,0.3139845981226477,5874,462,0.067,1.0129236933010728,1.4605420833688416,1.3533883825382174
2024-02-13,2024-03-14,680,30,678.6588745117188,25.35,25.75,25.535755097972128,22.95,23.3,23.142514784056857,0.3139845981226477,5478,416,0.067,0.9980277566348805,1.5664310628972307,1.5123680518986657
2024-02-13,2024-03-14,690,30,678.6588745117188,20.75,21.05,20.907775939417434,28.25,28.65,28.45961848135221,0.3139845981226477,4691,138,0.067,0.9835635862488677,1.4348728476394788,1.4055002187119736
2024-02-13,2024-03-14,700,30,678.6588745117188,16.8,17.05,16.908389307625725,34.15,34.65,34.40531470541055,0.3139845981226477,5094,155,0.067,0.969512677873884,1.478555972727984,1.4532638468247188
2024-02-13,2024-03-14,710,30,678.6588745117188,13.4,13.6,13.50473169480091,40.65,41.25,40.94673994843578,0.3139845981226477,4603,186,0.067,0.9558575697348152,1.4809624102120877,1.4653181199665255
2024-02-13,2024-03-14,720,30,678.6588745117188,10.55,10.75,10.652179903210111,47.7,48.4,48.039271012694996,0.3139845981226477,4404,256,0.067,0.942581770155165,1.8775499645826281,1.4571411789637934
2024-02-13,2024-03-14,730,30,678.6588745117188,8.15,8.4,8.29778768014313,55.35,55.9,55.62996164547815,0.3139845981226477,4771,311,0.067,0.9296696911119435,3.0128512518855834,0.9886758569151441
2024-02-13,2024-03-14,740,30,678.6588745117188,6.3,6.5,6.383816126772729,63.35,64.0,63.66107294795768,0.3139845981226477,5582,252,0.067,0.9171065871779983,3.13292231524701,1.0210321157033708
2024-02-14,2024-03-21,600,36,673.5974731445312,80.35,81.2,80.77169345107745,3.15,3.25,3.222360558377261,0.313990184431613,4071,270,0.067,1.1226624552408855,1.0523488658992206,3.1033150446193023
2024-02-14,2024-03-21,610,36,673.5974731445312,71.8,72.55,72.17295934821448,4.5,4.65,4.557762126378009,0.313990184431613,5355,361,0.067,1.104258152695953,1.0391703579473004,3.2910888247518812
2024-02-14,2024-03-21,620,36,673.5974731445312,63.65,64.3,63.96426873924929,6.2,6.4,6.2832071882766485,0.313990184431613,4089,407,0.067,1.0864475373298892,1.016192341148661,3.1830877767832444
2024-02-14,2024-03-21,630,36,673.5974731445312,55.9,56.5,56.203490892449224,8.35,8.6,8.456565012340604,0.313990184431613,5527,438,0.067,1.0692023383246527,1.0675493469759005,2.9562830727981964
2024-02-14,2024-03-21,640,36,673.5974731445312,48.6,49.3,48.94257550330906,11.05,11.2,11.129785294064192,0.313990184431613,5788,442,0.067,1.0524960517883302,1.4302475764739189,1.3477348936820688
2024-02-14,2024-03-21,650,36,673.5974731445312,41.9,42.55,42.22447216970335,14.25,14.45,14.34581763132232,0.313990184431613,5693,435,0.067,1.0363038048377404,1.5393916527543539,1.3941345494544974
2024-02-14,2024-03-21,660,36,673.5974731445312,35.8,36.35,36.08064957796279,18.0,18.25,18.13613071044557,0.313990184431613,4850,378,0.067,1.0206022320371686,1.524362799543197,1.3784638189446417
2024-02-14,2024-03-21,670,36,673.5974731445312,30.3,30.75,30.529451460432995,22.35,22.7,22.519068263779616,0.313990184431613,5053,232,0.067,1.0053693629022855,1.4739865227621651,1.554238372121945
2024-02-14,2024-03-21,680,36,673.5974731445312,25.4,25.75,25.575416505702492,27.3,27.7,27.499168979913122,0.313990184431613,4273,131,0.067,0.990584519330193,1.3685016622191186,1.45458941065521
2024-02-14,2024-03-21,690,36,673.5974731445312,21.05,21.35,21.209570188346902,32.8,33.3,33.067458333421314,0.313990184431613,5425,189,0.067,0.976228221948596,1.4144558203486304,1.5120605731425372
2024-02-14,2024-03-21,700,36,673.5974731445312,17.3,17.55,17.41058771461303,38.9,39.5,39.20261153055128,0.313990184431613,5409,252,0.067,0.9622821044921875,1.4359078745525078,1.5305102812663665
2024-02-14,2024-03-21,710,36,673.5974731445312,14.05,14.25,14.146644236688758,45.55,46.2,45.87280372349085,0.313990184431613,4973,261,0.067,0.9487288354148328,1.4137628447692723,1.4169615703414034
2024-02-14,2024-03-21,720,36,673.5974731445312,11.3,11.45,11.377719746558626,52.75,53.3,53.0380149042245,0.313990184431613,5332,276,0.067,0.9355520460340712,1.3183660991945991,1.036992053705595
2024-02-14,2024-03-21,730,36,673.5974731445312,8.9,9.2,9.058113090479907,60.35,60.95,60.652543919009645,0.313990184431613,5203,134,0.067,0.9227362645815497,3.3119480514689035,0.9892412770042942
2024-02-14,2024-03-21,740,36,673.5974731445312,7.05,7.25,7.138937828649688,68.3,69.0,68.66750432804338,0.313990184431613,4934,308,0.067,0.9102668556007179,2.8015372146451325,1.0194050400549175
2024-02-15,2024-03-21,610,35,688.197998046875,84.85,85.7,85.26734960743863,3.1,3.2,3.1628727958359093,0.3239248797614585,4597,312,0.067,1.1281934394211066,0.996864572328463,3.1616826364833712
2024-02-15,2024-03-21,620,35,688.197998046875,76.2,77.0,76.6074226733192,4.35,4.5,4.438905226229224,0.3239248797614585,5338,511,0.067,1.1099967710433467,1.0442852299201821,3.3792115928418425
2024-02-15,2024-03-21,630,35,688.197998046875,67.95,68.65,68.31297724099005,6.0,6.15,6.080419158412653,0.3239248797614585,4736,148,0.067,1.0923777746775793,1.0246954945772435,2.466935191342289
2024-02-15,2024-03-21,640,35,688.197998046875,60.15,60.75,60.43847913277341,8.0,8.25,8.14188041470868,0.3239248797614585,4667,359,0.067,1.0753093719482423,0.9927450336430537,3.0705437474660466
2024-02-15,2024-03-21,650,35,688.197998046875,52.75,53.3,53.03370338475668,10.6,10.75,10.673064031204632,0.3239248797614585,4906,380,0.067,1.0587661508413462,1.0370763588010752,1.405407102978566
2024-02-15,2024-03-21,660,35,688.197998046875,45.8,46.5,46.140995500289876,13.6,13.8,13.716315511250457,0.3239248797614585,4766,462,0.067,1.042724239464962,1.5170890710314326,1.4581175231493924
2024-02-15,2024-03-21,670,35,688.197998046875,39.5,40.1,39.79297591882124,17.15,17.45,17.304255294294478,0.3239248797614585,5329,252,0.067,1.027161191114739,1.5078037923678236,1.733677612228225
2024-02-15,2024-03-21,680,35,688.197998046875,33.75,34.25,34.01089658674891,21.3,21.6,21.458135326734862,0.3239248797614585,5774,481,0.067,1.0120558794806986,1.4701170806382284,1.3980711531175234
2024-02-15,2024-03-21,690,35,688.197998046875,28.6,29.0,28.803777771799844,26.0,26.4,26.186975876298504,0.3239248797614585,5701,377,0.067,0.9973884029664855,1.3887067285723058,1.5274768720508636
2024-02-15,2024-03-21,700,35,688.197998046875,24.0,24.35,24.168361367009993,31.25,31.7,31.487518836021252,0.3239248797614585,4003,316,0.067,0.9831399972098215,1.4481743080759883,1.4291376921232866
2024-02-15,2024-03-21,710,35,688.197998046875,19.95,20.25,20.089828618495403,37.05,37.65,37.344945452019374,0.3239248797614585,4714,140,0.067,0.9692929549955986,1.4932929777400399,1.606643128642078
2024-02-15,2024-03-21,720,35,688.197998046875,16.4,16.65,16.54315775508556,43.4,44.05,43.734233953122214,0.3239248797614585,5864,352,0.067,0.955830552842882,1.5111987910720799,1.4862498808066917
2024-02-15,2024-03-21,730,35,688.197998046875,13.4,13.6,13.49494836080197,50.35,50.9,50.621983923351195,0.3239248797614585,3994,331,0.067,0.9427369836258561,1.482036052697528,1.0864844823797788
2024-02-15,2024-03-21,740,35,688.197998046875,10.8,11.0,10.905517497986438,57.7,58.25,57.96851242504846,0.3239248797614585,4536,358,0.067,0.9299972946579392,1.833934061697913,0.9487909504511274
2024-02-15,2024-03-21,750,35,688.197998046875,8.6,8.85,8.731075976597737,65.4,66.05,65.73003026817241,0.3239248797614585,4408,339,0.067,0.9175973307291667,2.8633355232514908,0.9888935047619054
2024-02-16,2024-03-21,620,34,691.0451049804688,78.45,79.2,78.82394486348812,3.85,4.0,3.9214102460682625,0.3239712135094443,4615,137,0.067,1.114588879000756,0.9514875223498309,3.8251544874804915
2024-02-16,2024-03-21,630,34,691.0451049804688,70.05,70.75,70.39505385541236,5.35,5.5,5.430302630944922,0.3239712135094443,5115,171,0.067,1.09689699203249,0.9943880452705741,2.7622769888590715
2024-02-16,2024-03-21,640,34,691.0451049804688,62.05,62.7,62.37152961104738,7.25,7.45,7.344561779532313,0.3239712135094443,3967,316,0.067,1.0797579765319825,1.042142150518746,2.7231032429648345
2024-02-16,2024-03-21,650,34,691.0451049804688,54.55,55.1,54.806092786371835,9.55,9.85,9.716908347809266,0.3239712135094443,4640,176,0.067,1.0631463153545673,1.0035380594340928,3.087401766711484
2024-02-16,2024-03-21,660,34,691.0451049804688,47.4,48.1,47.74475843216783,12.5,12.7,12.593357386557642,0.3239712135094443,5092,302,0.067,1.047038037849195,1.4661295249708097,1.5881388406675616
2024-02-16,2024-03-21,670,34,691.0451049804688,40.9,41.55,41.22426489071336,15.9,16.15,16.010647238055554,0.3239712135094443,5569,171,0.067,1.0314106044484608,1.5767412753706251,1.5614609221154758
2024-02-16,2024-03-21,680,34,691.0451049804688,35.0,35.55,35.27011857296793,19.85,20.15,19.99428431326254,0.3239712135094443,4531,158,0.067,1.0162428014418659,1.5593936801265351,1.5004287990493475
2024-02-16,2024-03-21,690,34,691.0451049804688,29.65,30.1,29.895421872009308,24.35,24.75,24.557371005256243,0.3239712135094443,5172,298,0.067,1.00151464489923,1.5052471978036608,1.6288388521490467
2024-02-16,2024-03-21,700,34,691.0451049804688,24.9,25.3,25.100555733024066,29.5,29.9,29.700288259223328,0.3239712135094443,4110,216,0.067,0.987207292829241,1.5935902147127916,1.346788275281402
2024-02-16,2024-03-21,710,34,691.0451049804688,20.7,21.05,20.87369117604692,35.15,35.7,35.41120709519873,0.3239712135094443,4730,175,0.067,0.9733029647612236,1.6767518358307185,1.5531806033084272
2024-02-16,2024-03-21,720,34,691.0451049804688,17.05,17.3,17.192019897538813,41.35,42.0,41.66731920964304,0.3239712135094443,5260,464,0.067,0.9597848680284288,1.454163044772823,1.559975569173573
2024-02-16,2024-03-21,730,34,691.0451049804688,13.9,14.15,14.023533346464262,48.05,48.8,48.43661605152084,0.3239712135094443,4470,124,0.067,0.9466371301102312,1.782717620613297,1.5484153542069152
2024-02-16,2024-03-21,740,34,691.0451049804688,11.25,11.4,11.32914741162179,55.4,55.95,55.680013509630726,0.3239712135094443,4596,388,0.067,0.9338447364600929,1.3240184327209452,0.9877871166551947
2024-02-16,2024-03-21,750,34,691.0451049804688,8.95,9.2,9.064965826908207,63.05,63.65,63.35361531786964,0.3239712135094443,3966,260,0.067,0.9213934733072917,2.757870297292314,0.9470651311524512
2024-02-16,2024-03-21,760,34,691.0451049804688,7.1,7.3,7.184495150435453,71.05,71.75,71.41092803434924,0.3239712135094443,5702,405,0.067,0.909269874974301,2.783772496358052,0.9802421271759655
2024-02-19,2024-03-21,620,31,689.682373046875,76.2,77.0,76.60785406315915,3.35,3.45,3.407445249460139,0.3205522878693179,5198,513,0.067,1.1123909242691532,1.044279349399918,2.9347500158907516
2024-02-19,2024-03-21,630,31,689.682373046875,67.75,68.45,68.08591932165336,4.75,4.9,4.828767995586148,0.3205522878693179,5400,166,0.067,1.09473392547123,1.0281127242962582,3.1063824175672035
2024-02-19,2024-03-21,640,31,689.682373046875,59.7,60.3,59.97941431864268,6.55,6.75,6.665520480207448,0.3205522878693179,5791,243,0.067,1.0776287078857423,1.000343212443646,3.0005158725995793
2024-02-19,2024-03-21,650,31,689.682373046875,52.1,52.6,52.34847726116226,8.85,9.1,8.977840910358765,0.3205522878693179,5036,260,0.067,1.0610498046875,0.9551376203467028,2.7846338835381492
2024-02-19,2024-03-21,660,31,689.682373046875,44.9,45.6,45.246022276408155,11.75,11.9,11.818643413236572,0.3205522878693179,5761,280,0.067,1.044973292495265,1.5470973243210193,1.2691811974968656
2024-02-19,2024-03-21,670,31,689.682373046875,38.4,39.0,38.714415489946134,15.1,15.35,15.230294114406462,0.3205522878693179,4244,164,0.067,1.0293766761893657,1.5498103029756893,1.6414653461191069
2024-02-19,2024-03-21,680,31,689.682373046875,32.55,33.05,32.78290796943514,19.1,19.4,19.242044081527354,0.3205522878693179,5124,301,0.067,1.0142387838924631,1.5251850155153124,1.5590859200244822
2024-02-19,2024-03-21,690,31,689.682373046875,27.25,27.65,27.466079538832446,23.7,24.05,23.868473138556453,0.3205522878693179,5005,430,0.067,0.9995396710824276,1.4563418103936727,1.4663694571841774
2024-02-19,2024-03-21,700,31,689.682373046875,22.6,22.95,22.76340995518791,28.9,29.35,29.109061042543715,0.3205522878693179,4354,317,0.067,0.9852605329241071,1.53755522871577,1.5459103931326232
2024-02-19,2024-03-21,710,31,689.682373046875,18.5,18.8,18.659950178641168,34.7,35.2,34.948858753629,0.3205522878693179,5069,401,0.067,0.9713836240096831,1.6077213343441354,1.4306618809064298
2024-02-19,2024-03-21,720,31,689.682373046875,15.0,15.25,15.127940841786312,41.05,41.65,41.36010690440594,0.3205522878693179,5448,334,0.067,0.9578921847873264,1.6525712429377792,1.4506732329941963
2024-02-19,2024-03-21,730,31,689.682373046875,12.05,12.2,12.129135271334633,47.95,48.65,48.30455882158611,0.3205522878693179,4288,204,0.067,0.9447703740368151,1.2366916242949386,1.4491385845908669
2024-02-19,2024-03-21,740,31,689.682373046875,9.45,9.75,9.617539133941989,55.45,56.0,55.736220171825494,0.3205522878693179,4990,329,0.067,0.9320032068201014,3.1193010584302994,0.9867909921132768
2024-02-19,2024-03-21,750,31,689.682373046875,7.45,7.65,7.542277414298212,63.3,63.9,63.60421593981357,0.3205522878693179,5090,195,0.067,0.9195764973958334,2.6517189572058406,0.9433336943698202
2024-02-20,2024-03-21,630,30,707.7870483398438,83.9,84.7,84.30074497559792,3.0,3.1,3.053916554307264,0.3335516025747271,4154,396,0.067,1.1234715053013393,0.948983309971423,3.2744837071255084
2024-02-20,2024-03-21,640,30,707.7870483398438,75.25,76.0,75.61306739975566,4.25,4.4,4.3113218343150805,0.3335516025747271,4127,291,0.067,1.105917263031006,0.9918920443140541,3.4792113825997903
2024-02-20,2024-03-21,650,30,707.7870483398438,66.95,67.65,67.29388914918218,5.85,6.05,5.937226439591626,0.3335516025747271,4155,246,0.067,1.0889031512920673,1.0402133222649534,3.368576254163494
2024-02-20,2024-03-21,660,30,707.7870483398438,59.1,59.7,59.399883662723425,7.85,8.1,7.988303808982948,0.3335516025747271,4087,201,0.067,1.0724046186967329,1.0101029884281292,3.1295755141269392
2024-02-20,2024-03-21,670,30,707.7870483398438,51.7,52.25,51.98302364641387,10.45,10.6,10.51652664852341,0.3335516025747271,5550,227,0.067,1.056398579611707,1.0580377235096439,1.4263264385020253
2024-02-20,2024-03-21,680,30,707.7870483398438,44.75,45.45,45.08761755115779,13.45,13.65,13.566203409117492,0.3335516025747271,5672,394,0.067,1.040863306382123,1.5525326863983473,1.474251815106843
2024-02-20,2024-03-21,690,30,707.7870483398438,38.45,39.05,38.74780385961924,17.05,17.3,17.171472573428986,0.3335516025747271,5755,535,0.067,1.0257783309273099,1.548474855952495,1.4559030911935196
2024-02-20,2024-03-21,700,30,707.7870483398438,32.75,33.25,32.98574218795761,21.2,21.5,21.354493757617433,0.3335516025747271,4962,213,0.067,1.0111243547712054,1.515806426761376,1.4048565299890883
2024-02-20,2024-03-21,710,30,707.7870483398438,27.6,28.0,27.810651731471637,25.95,26.3,26.124486156981447,0.3335516025747271,5164,298,0.067,0.9968831666758363,1.4382978286961277,1.3397392694993475
2024-02-20,2024-03-21,720,30,707.7870483398438,23.05,23.4,23.218744375760593,31.25,31.7,31.477661657120507,0.3335516025747271,4690,124,0.067,0.9830375671386719,1.507402787746711,1.4295852242830291
2024-02-20,2024-03-21,730,30,707.7870483398438,19.05,19.35,19.193999103259728,37.1,37.7,37.39799924046969,0.3335516025747271,4849,417,0.067,0.9695712990956764,1.5629885069081386,1.6043639023092988
2024-02-20,2024-03-21,740,30,707.7870483398438,15.6,15.85,15.709640869250222,43.55,44.2,43.85872386231017,0.3335516025747271,4158,270,0.067,0.9564689842430321,1.5913794725208878,1.4820312648416585
2024-02-20,2024-03-21,750,30,707.7870483398438,12.65,12.85,12.730130703725507,50.55,51.1,50.82429655263553,0.3335516025747271,5020,428,0.067,0.943716064453125,1.5710757780473434,1.082159591585107
2024-02-20,2024-03-21,760,30,707.7870483398438,10.15,10.3,10.213448324833138,57.95,58.55,58.25269702959315,0.3335516025747271,5328,370,0.067,0.9312987478155839,1.4686518718197066,1.029995228710503
2024-02-20,2024-03-21,770,30,707.7870483398438,8.0,8.25,8.113452417644055,65.75,66.45,66.09778397825414,0.3335516025747271,4022,236,0.067,0.919203958882914,3.0813023498644463,1.0590370173836683
2024-02-21,2024-03-28,630,36,700.4137573242188,79.15,79.95,79.55722020116457,4.9,5.05,4.9940101413682925,0.333436429337569,4401,331,0.067,1.1117678687686012,1.005565551407095,3.0035982257517295
2024-02-21,2024-03-28,640,36,700.4137573242188,71.0,71.7,71.33186138880853,6.6,6.8,6.702786999876153,0.333436429337569,5338,346,0.067,1.0943964958190917,0.9813286606731223,2.9838334412789123
2024-02-21,2024-03-28,650,36,700.4137573242188,63.2,63.85,63.510405406914,8.7,8.95,8.815466688845447,0.333436429337569,5753,384,0.067,1.0775596266526442,1.0234543392305868,2.835924731203791
2024-02-21,2024-03-28,660,36,700.4137573242188,55.85,56.4,56.13638133895756,11.3,11.45,11.375578291752873,0.333436429337569,4272,380,0.067,1.0612329656427557,0.9797567760540842,1.3186142818668514
2024-02-21,2024-03-28,670,36,700.4137573242188,48.9,49.6,49.24679268281699,14.3,14.55,14.420125306476109,0.333436429337569,5162,311,0.067,1.0453936676480877,1.42141236386394,1.733688124663691
2024-02-21,2024-03-28,680,36,700.4137573242188,42.55,43.2,42.87034621919173,17.85,18.1,17.977814513714804,0.333436429337569,4056,397,0.067,1.030020231359145,1.5161995582602055,1.3906028444629994
2024-02-21,2024-03-28,690,36,700.4137573242188,36.75,37.3,37.02618385861746,21.9,22.25,22.06778782400437,0.333436429337569,5301,137,0.067,1.0150924019191576,1.4854352857430388,1.5860221368418577
